image_id,angle,speed
8134,75,1
8135,100,0
8136,80,1
8137,75,0
8138,75,1
8139,100,1
8140,100,1
8141,100,1
8142,80,1
8143,75,0
8144,80,1
8145,115,1
8146,75,0
8147,95,1
8148,70,1
8149,80,1
8150,70,1
8151,70,1
8152,80,1
8153,90,1
8154,85,0
8155,80,0
8156,95,1
8157,65,1
8158,70,0
8159,85,1
8160,90,0
8161,85,0
8162,100,1
8163,70,1
8164,90,1
8165,100,0
8166,90,1
8167,70,1
8168,75,0
8169,95,0
8170,75,1
8171,100,1
8172,90,1
8173,55,1
8174,85,1
8175,75,0
8176,95,1
8177,85,1
8178,100,1
8179,70,1
8180,70,1
8181,85,1
8182,80,1
8183,75,1
8184,95,1
8185,80,1
8186,95,1
8187,70,1
8188,75,1
8189,85,1
8190,95,1
8191,100,1
8192,60,1
8193,95,1
8194,95,1
8195,100,1
8196,95,1
8197,90,1
8198,75,0
8199,70,1
8200,80,1
8201,90,1
8202,90,0
8203,85,1
8204,85,1
8205,95,1
8206,100,1
8207,75,0
8208,60,1
8209,85,1
8210,95,0
8211,100,1
8212,85,0
8213,75,0
8214,115,1
8215,95,1
8216,75,1
8217,70,1
8218,80,1
8219,60,1
8220,95,0
8221,85,1
8222,85,0
8223,90,1
8224,90,0
8225,85,1
8226,100,1
8227,70,1
8228,35,1
8229,70,0
8230,100,1
8231,80,0
8232,90,1
8233,90,0
8234,70,1
8235,95,1
8236,75,0
8237,70,1
8238,110,0
8239,80,0
8240,90,0
8241,75,1
8242,70,0
8243,75,0
8244,75,1
8245,95,1
8246,85,1
8247,85,1
8248,70,0
8249,75,0
8250,75,1
8251,90,1
8252,100,1
8253,80,1
8254,75,0
8255,95,0
8256,70,1
8257,70,1
8258,80,1
8259,75,1
8260,90,1
8261,75,1
8262,70,1
8263,95,1
8264,75,0
8265,65,1
8266,80,0
8267,85,1
8268,100,1
8269,90,1
8270,90,1
8271,100,1
8272,100,1
8273,90,0
8274,90,1
8275,95,1
8276,75,0
8277,70,1
8278,75,1
8279,80,1
8280,80,1
8281,90,1
8282,90,1
8283,75,1
8284,70,1
8285,85,1
8286,75,1
8287,100,1
8288,70,1
8289,75,1
8290,100,1
8291,85,1
8292,95,1
8293,70,0
8294,90,1
8295,70,0
8296,85,1
8297,90,0
8298,95,1
8299,95,0
8300,75,1
8301,80,1
8302,100,1
8303,85,1
8304,100,0
8305,80,1
8306,100,1
8307,105,1
8308,95,1
8309,95,0
8310,60,0
8311,85,0
8312,75,1
8313,85,1
8314,80,1
8315,80,1
8316,95,1
8317,85,1
8318,75,1
8319,85,1
8320,95,0
8321,90,0
8322,65,1
8323,100,1
8324,95,1
8325,85,1
8326,85,1
8327,85,1
8328,90,1
8329,85,1
8330,95,0
8331,80,1
8332,85,1
8333,90,1
8334,75,1
8335,65,1
8336,80,1
8337,75,1
8338,80,0
8339,90,1
8340,90,1
8341,70,1
8342,90,0
8343,70,1
8344,95,0
8345,65,1
8346,90,0
8347,85,1
8348,80,0
8349,70,1
8350,85,1
8351,100,1
8352,80,1
8353,80,1
8354,95,1
8355,80,0
8356,80,0
8357,75,1
8358,75,0
8359,50,0
8360,95,1
8361,45,1
8362,85,1
8363,70,1
8364,100,1
8365,70,1
8366,95,1
8367,65,1
8368,80,1
8369,95,1
8370,95,1
8371,65,1
8372,75,1
8373,90,0
8374,70,0
8375,95,1
8376,100,1
8377,95,1
8378,70,0
8379,95,1
8380,80,1
8381,75,1
8382,90,1
8383,95,1
8384,80,1
8385,80,1
8386,95,1
8387,85,0
8388,90,1
8389,95,1
8390,70,1
8391,75,1
8392,75,0
8393,55,1
8394,75,1
8395,85,1
8396,90,1
8397,90,1
8398,75,1
8399,75,1
8400,70,1
8401,80,1
8402,40,1
8403,80,0
8404,90,1
8405,85,1
8406,85,1
8407,90,0
8408,60,1
8409,95,0
8410,85,0
8411,80,1
8412,80,1
8413,95,1
8414,100,1
8415,45,1
8416,95,1
8417,70,1
8418,70,1
8419,90,0
8420,75,1
8421,85,0
8422,80,1
8423,100,1
8424,80,1
8425,80,1
8426,65,0
8427,105,1
8428,80,1
8429,80,1
8430,95,1
8431,85,1
8432,90,1
8433,85,1
8434,80,1
8435,95,0
8436,100,1
8437,90,0
8438,90,0
8439,90,1
8440,95,1
8441,85,1
8442,70,1
8443,90,0
8444,70,1
8445,100,1
8446,75,0
8447,85,1
8448,80,1
8449,100,1
8450,75,0
8451,90,1
8452,80,1
8453,100,1
8454,95,1
8455,90,1
8456,80,1
8457,90,1
8458,95,1
8459,80,1
8460,100,1
8461,105,1
8462,75,0
8463,85,1
8464,90,1
8465,80,1
8466,50,1
8467,85,1
8468,90,1
8469,100,1
8470,85,1
8471,80,1
8472,105,1
8473,90,1
8474,50,0
8475,70,0
8476,85,0
8477,90,1
8478,75,1
8479,75,0
8480,95,1
8481,90,1
8482,60,0
8483,65,0
8484,100,1
8485,85,1
8486,85,0
8487,70,1
8488,80,0
8489,60,1
8490,75,1
8491,70,1
8492,80,0
8493,80,0
8494,100,1
8495,90,1
8496,60,1
8497,90,1
8498,80,1
8499,100,1
8500,75,0
8501,70,1
8502,100,1
8503,100,1
8504,80,1
8505,80,1
8506,80,0
8507,80,1
8508,95,1
8509,90,0
8510,55,0
8511,65,1
8512,75,0
8513,70,1
8514,80,0
8515,80,0
8516,90,1
8517,105,1
8518,75,1
8519,95,1
8520,70,1
8521,90,1
8522,85,0
8523,70,0
8524,85,1
8525,70,1
8526,75,1
8527,90,1
8528,90,0
8529,100,1
8530,90,0
8531,85,1
8532,95,1
8533,70,0
8534,100,1
8535,100,1
8536,105,1
8537,80,1
8538,80,1
8539,100,1
8540,85,1
8541,85,1
8542,70,1
8543,90,1
8544,100,1
8545,75,1
8546,80,1
8547,75,1
8548,65,1
8549,95,1
8550,90,1
8551,75,0
8552,75,1
8553,70,1
8554,75,1
8555,90,1
8556,70,1
8557,95,1
8558,80,1
8559,80,1
8560,105,1
8561,90,0
8562,85,1
8563,95,1
8564,90,1
8565,50,1
8566,90,1
8567,65,0
8568,90,1
8569,100,0
8570,80,1
8571,100,1
8572,50,1
8573,100,1
8574,105,1
8575,75,1
8576,70,1
8577,100,1
8578,90,1
8579,50,1
8580,75,0
8581,70,1
8582,80,0
8583,45,1
8584,90,0
8585,75,0
8586,65,1
8587,85,0
8588,95,1
8589,70,1
8590,80,0
8591,55,1
8592,95,1
8593,95,1
8594,85,1
8595,70,1
8596,80,1
8597,90,1
8598,90,1
8599,80,0
8600,70,0
8601,70,1
8602,90,1
8603,70,1
8604,85,1
8605,85,1
8606,60,1
8607,105,1
8608,70,1
8609,100,1
8610,75,1
8611,55,0
8612,70,1
8613,95,1
8614,95,0
8615,95,0
8616,80,1
8617,90,1
8618,95,1
8619,100,1
8620,90,1
8621,85,1
8622,90,0
8623,85,1
8624,90,1
8625,85,1
8626,80,1
8627,55,0
8628,90,1
8629,85,1
8630,75,1
8631,100,1
8632,85,1
8633,90,1
8634,80,1
8635,60,0
8636,95,1
8637,75,1
8638,80,1
8639,100,1
8640,90,1
8641,80,1
8642,90,1
8643,70,1
8644,75,0
8645,90,1
8646,95,1
8647,80,1
8648,70,1
8649,65,0
8650,95,1
8651,65,1
8652,110,0
8653,80,1
8654,100,1
8655,80,1
8656,90,1
8657,85,1
8658,85,1
8659,70,1
8660,70,1
8661,105,1
8662,95,0
8663,90,1
8664,105,1
8665,95,1
8666,70,0
8667,90,0
8668,60,1
8669,75,0
8670,100,1
8671,100,0
8672,75,1
8673,80,0
8674,100,0
8675,75,1
8676,70,1
8677,85,1
8678,80,1
8679,85,1
8680,90,1
8681,105,1
8682,90,1
8683,90,0
8684,90,1
8685,95,1
8686,70,1
8687,90,0
8688,90,1
8689,85,0
8690,75,1
8691,70,0
8692,85,1
8693,85,1
8694,85,1
8695,60,1
8696,80,0
8697,95,0
8698,75,1
8699,75,1
8700,105,1
8701,115,0
8702,95,1
8703,95,1
8704,105,1
8705,95,1
8706,85,0
8707,95,0
8708,105,1
8709,95,1
8710,80,1
8711,100,1
8712,95,1
8713,95,0
8714,95,0
8715,95,1
8716,75,1
8717,105,1
8718,105,1
8719,60,1
8720,80,1
8721,40,1
8722,100,1
8723,90,1
8724,85,1
8725,95,0
8726,75,0
8727,85,0
8728,95,1
8729,90,0
8730,80,1
8731,95,1
8732,75,1
8733,70,1
8734,80,1
8735,95,1
8736,80,1
8737,80,0
8738,65,1
8739,65,1
8740,80,0
8741,70,1
8742,75,1
8743,70,1
8744,105,1
8745,75,1
8746,60,1
8747,75,1
8748,85,1
8749,85,1
8750,70,0
8751,100,1
8752,75,0
8753,90,0
8754,80,1
8755,90,1
8756,90,1
8757,95,1
8758,80,1
8759,65,1
8760,85,1
8761,75,1
8762,95,1
8763,75,1
8764,90,0
8765,90,1
8766,45,1
8767,70,1
8768,95,1
8769,90,0
8770,100,1
8771,90,1
8772,95,1
8773,80,1
8774,80,0
8775,90,1
8776,70,1
8777,70,0
8778,90,1
8779,100,1
8780,75,1
8781,90,1
8782,75,1
8783,85,0
8784,95,1
8785,75,1
8786,60,0
8787,80,0
8788,75,0
8789,90,0
8790,70,1
8791,90,1
8792,90,0
8793,90,1
8794,75,1
8795,90,1
8796,75,1
8797,105,1
8798,105,0
8799,80,1
8800,100,1
8801,65,0
8802,70,1
8803,70,0
8804,80,1
8805,70,1
8806,95,0
8807,85,0
8808,90,1
8809,85,0
8810,70,1
8811,50,1
8812,75,1
8813,110,1
8814,60,1
8815,75,1
8816,90,1
8817,90,0
8818,65,0
8819,85,1
8820,80,1
8821,50,1
8822,70,0
8823,85,1
8824,95,1
8825,90,1
8826,70,1
8827,95,1
8828,95,0
8829,75,1
8830,85,0
8831,90,0
8832,95,0
8833,85,1
8834,85,1
8835,60,0
8836,85,1
8837,95,1
8838,85,0
8839,70,1
8840,75,0
8841,85,0
8842,80,1
8843,95,1
8844,95,0
8845,95,1
8846,90,1
8847,70,1
8848,75,1
8849,115,1
8850,90,1
8851,75,1
8852,55,1
8853,95,1
8854,95,1
8855,95,1
8856,65,1
8857,80,0
8858,70,0
8859,95,1
8860,90,1
8861,75,0
8862,50,1
8863,65,1
8864,90,1
8865,90,0
8866,100,1
8867,70,1
8868,70,1
8869,80,0
8870,95,1
8871,70,0
8872,90,1
8873,80,1
8874,80,0
8875,90,1
8876,70,1
8877,45,1
8878,80,0
8879,80,1
8880,65,0
8881,95,1
8882,75,1
8883,85,0
8884,75,0
8885,75,0
8886,95,0
8887,70,1
8888,65,1
8889,75,1
8890,60,1
8891,85,0
8892,65,0
8893,105,1
8894,90,0
8895,75,1
8896,90,1
8897,85,1
8898,85,0
8899,95,1
8900,70,1
8901,75,0
8902,105,1
8903,95,1
8904,100,0
8905,85,1
8906,65,1
8907,80,0
8908,95,0
8909,70,0
8910,75,0
8911,95,1
8912,75,0
8913,85,1
8914,85,0
8915,85,1
8916,75,0
8917,95,1
8918,80,0
8919,95,1
8920,80,1
8921,115,1
8922,100,1
8923,75,0
8924,85,0
8925,85,1
8926,95,1
8927,70,1
8928,70,1
8929,75,1
8930,85,0
8931,80,0
8932,70,0
8933,70,0
8934,65,1
8935,70,1
8936,90,0
8937,80,1
8938,45,1
8939,85,1
8940,50,1
8941,90,1
8942,90,1
8943,70,1
8944,75,1
8945,90,1
8946,90,0
8947,90,0
8948,70,1
8949,70,0
8950,75,1
8951,90,1
8952,95,0
8953,95,1
8954,85,1
8955,65,0
8956,70,1
8957,105,1
8958,75,1
8959,75,1
8960,80,1
8961,100,1
8962,80,1
8963,75,1
8964,80,1
8965,75,0
8966,90,1
8967,75,1
8968,95,0
8969,85,0
8970,95,1
8971,70,1
8972,70,1
8973,95,1
8974,85,1
8975,70,0
8976,75,1
8977,100,1
8978,70,1
8979,75,1
8980,90,1
8981,70,1
8982,95,0
8983,75,1
8984,100,1
8985,95,1
8986,85,1
8987,75,0
8988,80,1
8989,100,1
8990,95,0
8991,90,0
8992,90,0
8993,80,1
8994,90,0
8995,90,1
8996,85,1
8997,85,1
8998,80,1
8999,90,0
9000,75,0
9001,95,0
9002,75,1
9003,90,0
9004,110,1
9005,95,1
9006,95,1
9007,70,1
9008,75,1
9009,90,1
9010,75,0
9011,85,1
9012,85,1
9013,90,1
9014,90,1
9015,90,1
9016,85,1
9017,100,1
9018,80,1
9019,90,1
9020,85,0
9021,95,1
9022,65,1
9023,75,1
9024,35,1
9025,95,1
9026,80,0
9027,80,1
9028,70,1
9029,95,1
9030,80,0
9031,80,0
9032,70,1
9033,100,1
9034,70,1
9035,75,0
9036,80,1
9037,80,0
9038,85,1
9039,95,0
9040,75,1
9041,95,0
9042,90,0
9043,65,1
9044,75,1
9045,65,1
9046,95,0
9047,85,1
9048,65,0
9049,90,1
9050,65,1
9051,85,0
9052,90,0
9053,85,0
9054,55,0
9055,100,1
9056,35,0
9057,85,1
9058,90,0
9059,80,1
9060,95,1
9061,95,1
9062,70,0
9063,70,1
9064,80,1
9065,85,0
9066,95,0
9067,90,0
9068,95,1
9069,80,0
9070,75,1
9071,95,0
9072,100,1
9073,70,1
9074,85,0
9075,100,1
9076,75,1
9077,90,1
9078,90,1
9079,75,0
9080,70,1
9081,90,1
9082,90,1
9083,85,1
9084,75,1
9085,85,1
9086,65,1
9087,100,1
9088,90,0
9089,90,0
9090,100,0
9091,75,1
9092,75,0
9093,75,1
9094,70,1
9095,75,1
9096,60,1
9097,80,1
9098,105,1
9099,75,1
9100,70,1
9101,85,1
9102,90,1
9103,90,1
9104,95,1
9105,75,1
9106,70,1
9107,85,1
9108,90,1
9109,75,1
9110,80,1
9111,50,0
9112,70,1
9113,60,1
9114,95,0
9115,100,1
9116,70,0
9117,85,1
9118,80,1
9119,80,0
9120,80,1
9121,85,1
9122,90,0
9123,95,0
9124,70,1
9125,80,1
9126,70,0
9127,70,1
9128,75,0
9129,80,1
9130,70,1
9131,80,1
9132,55,1
9133,80,1
9134,90,1
9135,80,1
9136,100,1
9137,85,1
9138,65,0
9139,85,1
9140,80,1
9141,70,1
9142,75,1
9143,65,1
9144,95,1
9145,95,0
9146,100,0
9147,70,1
9148,95,1
9149,95,1
9150,90,1
9151,70,1
9152,75,1
9153,90,0
9154,95,1
9155,80,0
9156,70,1
9157,75,0
9158,75,0
9159,80,1
9160,70,1
9161,80,1
9162,75,0
9163,85,1
9164,65,1
9165,75,0
9166,70,1
9167,70,1
9168,85,0
9169,80,1
9170,75,0
9171,90,0
9172,95,1
9173,95,1
9174,100,1
9175,90,1
9176,80,0
9177,45,1
9178,90,1
9179,75,1
9180,70,1
9181,45,1
9182,80,1
9183,80,0
9184,50,1
9185,70,1
9186,75,1
9187,65,1
9188,70,1
9189,70,0
9190,100,0
9191,95,0
9192,85,1
9193,70,1
9194,95,1
9195,80,1
9196,95,1
9197,90,0
9198,75,1
9199,100,1
9200,80,1
9201,90,0
9202,85,1
9203,75,1
9204,95,0
9205,75,1
9206,85,1
9207,100,0
9208,75,1
9209,80,0
9210,70,1
9211,95,0
9212,60,1
9213,90,1
9214,90,1
9215,80,1
9216,80,0
9217,100,1
9218,95,1
9219,115,1
9220,85,1
9221,90,0
9222,80,0
9223,85,0
9224,75,0
9225,60,1
9226,90,1
9227,85,1
9228,70,0
9229,85,1
9230,75,0
9231,100,1
9232,65,1
9233,80,1
9234,75,1
9235,95,1
9236,70,1
9237,75,1
9238,85,1
9239,70,0
9240,80,1
9241,90,0
9242,70,1
9243,100,1
9244,50,0
9245,60,1
9246,100,0
9247,105,1
9248,85,1
9249,70,1
9250,85,1
9251,75,1
9252,85,0
9253,90,1
9254,95,0
9255,70,1
9256,85,1
9257,75,1
9258,70,1
9259,80,1
9260,100,1
9261,95,1
9262,60,0
9263,60,0
9264,85,1
9265,95,1
9266,90,1
9267,95,0
9268,75,1
9269,100,1
9270,85,1
9271,75,1
9272,70,0
9273,90,1
9274,90,1
9275,80,1
9276,90,0
9277,80,0
9278,85,1
9279,95,1
9280,80,1
9281,75,1
9282,75,1
9283,70,1
9284,95,1
9285,75,1
9286,70,0
9287,80,1
9288,100,1
9289,95,1
9290,100,1
9291,65,0
9292,95,0
9293,85,1
9294,85,0
9295,60,1
9296,70,1
9297,95,1
9298,80,0
9299,85,1
9300,85,1
9301,100,1
9302,95,1
9303,85,1
9304,85,1
9305,75,0
9306,80,1
9307,85,0
9308,85,0
9309,85,0
9310,60,1
9311,90,1
9312,100,1
9313,75,0
9314,90,1
9315,75,0
9316,90,1
9317,90,1
9318,90,1
9319,90,1
9320,80,0
9321,85,0
9322,100,1
9323,100,1
9324,95,0
9325,85,1
9326,70,1
9327,80,0
9328,100,1
9329,105,1
9330,95,1
9331,85,1
9332,90,1
9333,80,1
9334,85,0
9335,75,1
9336,50,1
9337,70,1
9338,85,1
9339,95,0
9340,45,0
9341,75,1
9342,85,0
9343,85,1
9344,85,0
9345,100,1
9346,80,1
9347,80,0
9348,70,1
9349,70,1
9350,70,0
9351,85,0
9352,80,1
9353,100,1
9354,95,1
9355,75,0
9356,75,1
9357,70,1
9358,75,0
9359,100,1
9360,70,0
9361,110,1
9362,100,1
9363,100,1
9364,100,1
9365,80,0
9366,70,1
9367,70,0
9368,80,0
9369,90,1
9370,70,1
9371,85,1
9372,75,1
9373,70,1
9374,80,1
9375,80,1
9376,100,1
9377,105,1
9378,75,1
9379,75,1
9380,85,1
9381,75,0
9382,70,1
9383,65,1
9384,75,1
9385,75,1
9386,75,0
9387,75,1
9388,100,1
9389,70,1
9390,65,0
9391,75,0
9392,80,1
9393,80,1
9394,110,0
9395,115,1
9396,90,1
9397,90,0
9398,70,0
9399,70,1
9400,85,0
9401,75,1
9402,70,1
9403,100,1
9404,90,1
9405,90,0
9406,75,1
9407,70,1
9408,90,0
9409,90,1
9410,70,1
9411,70,1
9412,75,0
9413,85,1
9414,70,1
9415,85,1
9416,85,1
9417,85,1
9418,75,0
9419,85,1
9420,75,1
9421,85,1
9422,70,0
9423,95,1
9424,95,0
9425,70,1
9426,90,0
9427,95,0
9428,100,1
9429,80,1
9430,95,1
9431,80,1
9432,75,1
9433,85,1
9434,90,1
9435,100,1
9436,85,1
9437,95,1
9438,95,1
9439,75,1
9440,70,1
9441,85,1
9442,100,1
9443,90,0
9444,75,1
9445,90,1
9446,75,1
9447,85,1
9448,85,0
9449,95,1
9450,80,0
9451,75,0
9452,95,1
9453,105,1
9454,85,0
9455,65,1
9456,70,1
9457,100,1
9458,90,1
9459,55,1
9460,90,1
9461,90,0
9462,75,0
9463,75,1
9464,70,0
9465,100,1
9466,85,0
9467,70,1
9468,90,0
9469,75,1
9470,40,1
9471,75,1
9472,80,1
9473,90,0
9474,90,0
9475,70,1
9476,75,1
9477,80,1
9478,75,0
9479,90,1
9480,80,1
9481,75,0
9482,75,1
9483,55,1
9484,105,1
9485,80,1
9486,75,0
9487,65,1
9488,70,0
9489,75,1
9490,65,1
9491,90,0
9492,75,1
9493,70,1
9494,85,1
9495,85,0
9496,95,1
9497,70,1
9498,75,1
9499,70,1
9500,65,0
9501,100,1
9502,75,1
9503,70,1
9504,80,1
9505,90,1
9506,80,0
9507,85,1
9508,90,1
9509,75,1
9510,90,1
9511,90,1
9512,75,1
9513,85,0
9514,90,1
9515,75,1
9516,95,0
9517,85,1
9518,75,1
9519,85,1
9520,105,1
9521,90,1
9522,90,1
9523,75,1
9524,75,1
9525,75,1
9526,65,1
9527,95,1
9528,95,1
9529,80,1
9530,65,1
9531,80,1
9532,90,1
9533,75,1
9534,75,0
9535,80,1
9536,90,0
9537,85,1
9538,90,1
9539,85,1
9540,85,1
9541,95,0
9542,100,1
9543,95,1
9544,80,1
9545,65,0
9546,80,1
9547,80,1
9548,70,1
9549,100,1
9550,90,1
9551,95,1
9552,95,0
9553,75,1
9554,70,1
9555,75,0
9556,65,0
9557,70,1
9558,85,1
9559,100,1
9560,85,0
9561,100,1
9562,105,1
9563,50,1
9564,80,1
9565,70,1
9566,80,1
9567,70,1
9568,80,1
9569,80,1
9570,75,1
9571,80,1
9572,75,0
9573,90,1
9574,70,1
9575,95,0
9576,100,1
9577,80,1
9578,100,1
9579,65,1
9580,75,1
9581,70,1
9582,100,1
9583,50,1
9584,85,0
9585,85,0
9586,65,1
9587,80,1
9588,100,1
9589,95,1
9590,80,0
9591,85,1
9592,100,1
9593,70,1
9594,95,1
9595,75,1
9596,70,1
9597,95,0
9598,80,1
9599,80,1
9600,95,0
9601,80,0
9602,80,0
9603,85,1
9604,55,1
9605,90,1
9606,75,1
9607,90,1
9608,75,1
9609,95,1
9610,70,1
9611,90,0
9612,80,1
9613,70,1
9614,95,1
9615,95,1
9616,90,1
9617,95,1
9618,70,1
9619,100,1
9620,80,1
9621,70,1
9622,80,0
9623,70,1
9624,45,1
9625,70,1
9626,90,0
9627,75,0
9628,80,1
9629,80,1
9630,90,0
9631,75,1
9632,90,1
9633,85,1
9634,95,1
9635,90,0
9636,75,1
9637,95,1
9638,70,0
9639,75,0
9640,60,1
9641,95,0
9642,85,1
9643,95,1
9644,70,0
9645,75,0
9646,80,1
9647,80,1
9648,95,0
9649,75,0
9650,90,1
9651,90,1
9652,85,1
9653,85,1
9654,95,1
9655,85,1
9656,90,1
9657,85,0
9658,95,1
9659,90,1
9660,85,1
9661,70,1
9662,90,1
9663,70,1
9664,95,0
9665,85,1
9666,80,0
9667,75,1
9668,90,1
9669,65,1
9670,85,1
9671,80,1
9672,75,1
9673,90,1
9674,95,0
9675,90,1
9676,65,1
9677,70,1
9678,80,1
9679,90,1
9680,90,1
9681,105,1
9682,90,1
9683,95,1
9684,75,0
9685,95,1
9686,85,1
9687,95,1
9688,90,1
9689,90,1
9690,85,0
9691,70,0
9692,75,1
9693,85,1
9694,70,1
9695,90,0
9696,70,1
9697,90,0
9698,80,1
9699,75,0
9700,90,1
9701,85,1
9702,75,1
9703,45,1
9704,80,1
9705,90,1
9706,95,1
9707,75,0
9708,95,0
9709,70,1
9710,90,1
9711,100,0
9712,70,1
9713,95,0
9714,75,1
9715,90,1
9716,95,1
9717,70,1
9718,60,0
9719,75,0
9720,100,1
9721,80,1
9722,95,1
9723,85,1
9724,75,1
9725,50,0
9726,100,1
9727,75,1
9728,80,1
9729,100,1
9730,100,1
9731,70,0
9732,60,1
9733,60,1
9734,70,1
9735,70,1
9736,70,1
9737,95,1
9738,85,1
9739,70,1
9740,85,1
9741,90,1
9742,90,1
9743,95,1
9744,60,1
9745,80,0
9746,70,1
9747,70,1
9748,95,1
9749,70,1
9750,85,0
9751,100,1
9752,70,1
9753,80,1
9754,90,0
9755,90,1
9756,50,0
9757,95,0
9758,70,1
9759,100,1
9760,75,0
9761,95,1
9762,90,1
9763,85,1
9764,85,1
9765,75,0
9766,90,0
9767,85,1
9768,75,1
9769,100,1
9770,90,0
9771,95,0
9772,95,1
9773,95,1
9774,80,1
9775,80,1
9776,80,0
9777,95,0
9778,95,1
9779,70,1
9780,85,1
9781,90,1
9782,90,0
9783,75,0
9784,100,1
9785,95,0
9786,80,1
9787,80,0
9788,70,1
9789,70,1
9790,85,1
9791,95,1
9792,80,0
9793,95,0
9794,90,1
9795,80,1
9796,90,1
9797,70,1
9798,95,1
9799,80,1
9800,95,1
9801,55,1
9802,85,1
9803,95,1
9804,100,1
9805,100,1
9806,50,0
9807,75,0
9808,100,1
9809,85,0
9810,90,1
9811,70,1
9812,100,1
9813,90,1
9814,75,1
9815,100,1
9816,95,1
9817,85,1
9818,70,1
9819,110,0
9820,70,0
9821,65,1
9822,95,1
9823,95,1
9824,100,1
9825,65,0
9826,85,1
9827,90,1
9828,85,1
9829,80,0
9830,90,1
9831,95,1
9832,80,1
9833,80,1
9834,80,1
9835,90,1
9836,60,1
9837,90,1
9838,60,1
9839,75,0
9840,85,1
9841,95,1
9842,70,0
9843,60,0
9844,90,1
9845,80,1
9846,115,1
9847,80,1
9848,80,1
9849,75,0
9850,85,1
9851,100,1
9852,100,1
9853,70,1
9854,85,1
9855,80,1
9856,85,0
9857,75,0
9858,85,0
9859,100,1
9860,90,0
9861,80,1
9862,35,1
9863,95,1
9864,75,1
9865,95,1
9866,90,1
9867,70,1
9868,85,1
9869,80,0
9870,95,1
9871,50,0
9872,75,1
9873,80,0
9874,85,1
9875,75,0
9876,60,0
9877,65,1
9878,75,0
9879,60,1
9880,95,1
9881,85,0
9882,80,1
9883,85,1
9884,85,1
9885,85,1
9886,90,0
9887,75,0
9888,75,0
9889,80,1
9890,85,1
9891,75,1
9892,80,0
9893,95,1
9894,80,0
9895,85,1
9896,80,1
9897,90,0
9898,95,1
9899,70,0
9900,70,1
9901,105,1
9902,75,0
9903,75,0
9904,70,1
9905,80,0
9906,95,1
9907,75,1
9908,80,0
9909,85,1
9910,85,0
9911,75,1
9912,75,1
9913,75,1
9914,85,1
9915,85,1
9916,95,1
9917,90,1
9918,80,1
9919,85,1
9920,95,1
9921,85,1
9922,80,0
9923,85,0
9924,95,1
9925,90,1
9926,90,1
9927,80,0
9928,40,1
9929,80,0
9930,90,1
9931,95,0
9932,85,1
9933,85,1
9934,95,1
9935,90,1
9936,70,0
9937,75,1
9938,95,0
9939,75,1
9940,70,1
9941,85,1
9942,80,1
9943,95,1
9944,75,0
9945,100,1
9946,95,1
9947,75,1
9948,85,1
9949,70,0
9950,90,0
9951,90,1
9952,75,0
9953,75,1
9954,90,1
9955,100,1
9956,80,0
9957,75,1
9958,100,1
9959,95,0
9960,95,1
9961,85,1
9962,90,1
9963,100,1
9964,85,1
9965,85,1
9966,90,0
9967,80,0
9968,75,1
9969,70,1
9970,85,1
9971,75,0
9972,75,0
9973,70,1
9974,60,1
9975,85,1
9976,95,0
9977,95,0
9978,75,0
9979,60,0
9980,90,1
9981,70,1
9982,85,1
9983,70,0
9984,80,1
9985,90,0
9986,90,0
9987,100,1
9988,70,1
9989,75,1
9990,85,1
9991,95,1
9992,85,1
9993,95,1
9994,70,1
9995,75,1
9996,75,1
9997,75,0
9998,90,1
9999,85,1
10000,75,1
10001,75,0
10002,90,1
10003,75,1
10004,85,0
10005,90,1
10006,70,1
10007,95,1
10008,80,1
10009,70,1
10010,80,1
10011,105,1
10012,95,0
10013,90,1
10014,90,0
10015,90,1
10016,90,1
10017,110,1
10018,55,0
10019,70,1
10020,95,1
10021,95,0
10022,75,1
10023,80,1
10024,70,0
10025,80,0
10026,60,1
10027,90,0
10028,90,0
10029,90,0
10030,100,1
10031,85,1
10032,85,1
10033,65,0
10034,85,1
10035,75,1
10036,70,1
10037,85,1
10038,60,0
10039,105,1
10040,75,1
10041,95,0
10042,65,0
10043,100,0
10044,65,1
10045,60,1
10046,90,0
10047,100,1
10048,65,1
10049,75,1
10050,85,1
10051,70,1
10052,65,0
10053,95,1
10054,70,1
10055,85,1
10056,75,1
10057,75,1
10058,50,1
10059,90,1
10060,90,1
10061,90,0
10062,85,1
10063,85,1
10064,90,0
10065,95,1
10066,95,0
10067,90,1
10068,35,1
10069,75,1
10070,65,1
10071,65,1
10072,80,1
10073,90,1
10074,70,1
10075,95,0
10076,90,1
10077,75,1
10078,75,1
10079,90,0
10080,105,1
10081,100,1
10082,85,0
10083,85,0
10084,95,1
10085,80,1
10086,75,1
10087,80,0
10088,75,0
10089,80,1
10090,115,0
10091,70,1
10092,85,1
10093,75,1
10094,75,0
10095,75,1
10096,85,1
10097,75,1
10098,100,0
10099,75,0
10100,85,1
10101,85,1
10102,95,0
10103,50,1
10104,80,1
10105,75,0
10106,75,1
10107,75,1
10108,75,0
10109,90,1
10110,70,1
10111,90,0
10112,70,0
10113,80,1
10114,95,1
10115,85,1
10116,95,1
10117,90,1
10118,90,1
10119,80,1
10120,85,1
10121,80,1
10122,50,1
10123,95,1
10124,75,1
10125,70,1
10126,95,0
10127,75,1
10128,90,1
10129,65,1
10130,75,1
10131,95,1
